F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Target
0.643923292,0.944735585,0.760630852,0.187853429,0.051531982,0.296075194,0.333459686,0.288327143,0.060575249,0.095363139,0.147112232,0.199
0.63159022,0.324578188,0.10652388,0.735998347,0.092899265,0.256930182,0.992557745,0.445114512,0.795941943,0.262469919,0.768938344,0.2
0.10111866,0.388526954,0.677430649,0.322849624,0.420089389,0.011969269,0.539351373,0.081126931,0.401463327,0.679096089,0.747766119,0.201
0.259082836,0.069377814,0.795574517,0.750272138,0.775505583,0.128974293,0.377573189,0.584625947,0.887691441,0.265510886,0.249403468,0.202
0.772194767,0.717140912,0.525272964,0.326229735,0.038152108,0.373206272,0.346644921,0.474187757,0.208492701,0.264504972,0.760330391,0.203
0.74835416,0.410023015,0.913994455,0.426432472,0.586347992,0.888943166,0.273282926,0.844072374,0.770309016,0.380459367,0.764504208,0.204
0.965671031,0.381143553,0.538289435,0.307483223,0.903309951,0.41523747,0.486645447,0.361741167,0.211918007,0.1459693,0.209138721,0.205
0.664024869,0.591906894,0.128517011,0.443418111,0.915060598,0.667858045,0.222833182,0.143409526,0.637556545,0.954777041,0.807576184,0.206
0.250697319,0.677294293,0.138929649,0.35243902,0.194123875,0.850556551,0.890520005,0.311584248,0.605849713,0.302530008,0.335789155,0.207
0.542346112,0.851926546,0.074806231,0.7026553,0.676239578,0.592634575,0.872031806,0.281185211,0.98676435,0.119549995,0.627923847,0.208
0.462815503,0.721354434,0.660279243,0.583209918,0.330188836,0.117125319,0.267484295,0.097167931,0.434468033,0.820520573,0.786847436,0.209
0.168281469,0.312281812,0.962946654,0.232092925,0.616276365,0.605202132,0.605509743,0.792193638,0.373295086,0.975181625,0.733014145,0.21
0.092857672,0.035034596,0.664208495,0.50706709,0.117768206,0.606985753,0.01278722,0.623475064,0.421636344,0.710857111,0.13462316,0.211
0.639221591,0.787754238,0.642806186,0.711129421,0.134422058,0.500466909,0.538538747,0.642662226,0.037023984,0.325479026,0.195427455,0.212
0.685762011,0.878442981,0.550057624,0.787249383,0.311589356,0.677005072,0.647982586,0.35162596,0.635959728,0.453186216,0.289174216,0.213
0.439798879,0.663423996,0.133155711,0.188919763,0.414684893,0.541892573,0.256859044,0.79837876,0.671347864,0.838684118,0.988353485,0.214
0.428223651,0.303301105,0.995680085,0.858026791,0.165309921,0.509611198,0.035860692,0.522794578,0.327514677,0.083079331,0.295698733,0.215
0.088733935,0.608847812,0.193582683,0.247723348,0.901520679,0.746491956,0.844732846,0.963655757,0.314519299,0.094930362,0.411892587,0.216
0.916629001,0.462914319,0.533841596,0.336651586,0.176532456,0.917574118,0.816996044,0.203202922,0.473749459,0.521947587,0.763711077,0.217
0.300799715,0.041021274,0.638098466,0.745964596,0.600504136,0.97902938,0.186981416,0.160506989,0.142661919,0.672933722,0.716931588,0.218
0.707447362,0.56256574,0.229523041,0.176928689,0.373146107,0.326723107,0.748785616,0.047748058,0.483178595,0.543200442,0.396670525,0.219
0.689834573,0.640690733,0.498417169,0.920618363,0.355673789,0.421396991,0.650475367,0.897252272,0.420032282,0.083656194,0.796926107,0.22
0.725634261,0.366005479,0.309773645,0.449844491,0.186476159,0.368639696,0.765760751,0.965161112,0.739544633,0.855796731,0.336918095,0.221
0.771886054,0.436224703,0.393702072,0.269743498,0.932472321,0.972238627,0.066798355,0.543767037,0.484832095,0.876044054,0.942169517,0.222
0.065945797,0.201783205,0.084308598,0.162070451,0.764825679,0.367239649,0.554457531,0.855641735,0.268622551,0.046070223,0.577152227,0.223
0.817402788,0.608428399,0.891432149,0.320126198,0.079018193,0.86486735,0.922207515,0.447958386,0.694820732,0.377248874,0.661750727,0.224
0.350735059,0.41657775,0.88018664,0.617110573,0.30212695,0.076650798,0.61223638,0.548675633,0.48685731,0.096689032,0.656294055,0.225
0.600540925,0.605764149,0.661320493,0.031539435,0.289598944,0.944009465,0.66253474,0.550359609,0.606715138,0.213002392,0.150957455,0.226
0.731189384,0.731050061,0.269730469,0.431980312,0.260717337,0.131251397,0.715357621,0.17115112,0.628653419,0.511301437,0.030803012,0.227
0.090121527,0.702453241,0.587567329,0.544403713,0.724685806,0.135762807,0.537153146,0.804876554,0.989178386,0.444322997,0.839864106,0.228
0.376947233,0.185670068,0.409997342,0.307122005,0.073089153,0.72958831,0.317599052,0.051820642,0.36158811,0.383258638,0.598673843,0.229
0.99160448,0.64346583,0.006352078,0.258196705,0.676496836,0.039001277,0.565103289,0.236492154,0.57165825,0.283446911,0.879055792,0.23
0.484461056,0.318360867,0.895748134,0.476643433,0.506412732,0.815350923,0.416104775,0.481689495,0.146047608,0.365567378,0.731381988,0.231
0.299785688,0.738409764,0.118948024,0.878843706,0.147465495,0.23956538,0.348738808,0.927712757,0.124682629,0.337482871,0.512319384,0.232
0.579457798,0.158548302,0.731224497,0.809372507,0.269416467,0.601007181,0.680197711,0.157574625,0.285533258,0.457874304,0.305565524,0.233
0.962464961,0.707789279,0.38379473,0.471709072,0.047521504,0.493384777,0.196887627,0.075495661,0.468312482,0.846672419,0.846814067,0.234
0.98404799,0.387105136,0.434384585,0.286345504,0.330799709,0.962218484,0.54887032,0.875139613,0.647381319,0.352064753,0.90266451,0.235
0.782435398,0.134935687,0.279120519,0.222008884,0.880992176,0.299385817,0.087178693,0.323065429,0.414808649,0.105624547,0.014995196,0.236
0.454216919,0.37004568,0.209281278,0.910244863,0.873959674,0.836053099,0.58513466,0.333533546,0.423064699,0.956310182,0.670170984,0.237
0.914922985,0.523299766,0.046852991,0.455103767,0.261092728,0.710951682,0.49080889,0.78696958,0.112908552,0.342203964,0.006084785,0.238
0.051789615,0.416025104,0.738721156,0.935414458,0.576430516,0.763848286,0.423247642,0.986002254,0.365509497,0.176168486,0.274659211,0.239
0.50846726,0.959190493,0.473742589,0.982079153,0.277561662,0.632804706,0.151262533,0.219030562,0.955045754,0.711050756,0.284897341,0.24
0.85620884,0.23725303,0.64972497,0.32675441,0.458248517,0.829377715,0.013941896,0.162961883,0.137035341,0.198839031,0.458161062,0.241
0.978148181,0.145361939,0.10441685,0.103238701,0.587039035,0.972498147,0.303594199,0.366692885,0.980051221,0.482827475,0.432720727,0.242
0.998100841,0.272357392,0.363463246,0.596972128,0.47716206,0.980428385,0.433152546,0.544535067,0.414262677,0.516533932,0.400093369,0.243
0.103417076,0.931213273,0.596749883,0.359838601,0.80391806,0.849416654,0.997988759,0.773756959,0.975687687,0.581992967,0.096978005,0.244
0.433054687,0.972955939,0.168794173,0.36420006,0.473515479,0.839933796,0.365946166,0.673828757,0.309393712,0.326440478,0.925437295,0.245
0.58683427,0.46376195,0.207738194,0.999308695,0.736452237,0.840878284,0.98919583,0.277236042,0.568588486,0.484769649,0.272587711,0.246
0.704178783,0.677512142,0.332938714,0.065158385,0.876615155,0.487404003,0.347067049,0.961539793,0.889097168,0.826900315,0.177238059,0.247
0.280495338,0.916514017,0.979793,0.725625659,0.541869518,0.110874403,0.376678917,0.069750242,0.431318447,0.936855731,0.03172516,0.248
0.326302365,0.829535087,0.68627731,0.985606767,0.089706032,0.281834846,0.677383802,0.474795027,0.092032021,0.468229104,0.766398469,0.249
0.442643529,0.358786775,0.876421205,0.982401965,0.359731029,0.063541113,0.314280514,0.805177012,0.429342638,0.793847655,0.917227343,0.25
0.739145946,0.848999175,0.372264719,0.351785311,0.564294813,0.969969073,0.720210029,0.45376012,0.596084537,0.8226844,0.069549989,0.251
0.164770415,0.881456908,0.713272419,0.855060432,0.963492505,0.280710417,0.793106991,0.384686439,0.631282131,0.498299096,0.362853444,0.252
0.495844758,0.135697142,0.250891073,0.898597811,0.777016276,0.809350609,0.386283121,0.88369817,0.063185693,0.885323407,0.495629873,0.253
0.145417244,0.013244112,0.208095893,0.369740898,0.291137122,0.558606023,0.910680501,0.86468384,0.138153983,0.279900279,0.994649871,0.254
0.022493864,0.325538453,0.824579723,0.831858045,0.141517959,0.715617309,0.646106815,0.872969398,0.96560362,0.382605273,0.896205847,0.255
0.560758967,0.50086168,0.742506406,0.321920739,0.427488039,0.978619247,0.645628885,0.291962352,0.881099904,0.580719789,0.417245686,0.256
0.345320309,0.696123956,0.079093487,0.417593505,0.88665074,0.026117682,0.291362321,0.032680675,0.727265515,0.001476907,0.511022061,0.257
0.93756199,0.477463308,0.138596543,0.375886582,0.598305906,0.233596413,0.707313774,0.931875863,0.232964807,0.019439572,0.466767117,0.258
0.039301012,0.09556574,0.841606166,0.524867402,0.470474648,0.766254629,0.216588443,0.288041577,0.886466372,0.113119734,0.024035542,0.259
0.83616672,0.246955888,0.924062937,0.317786183,0.173983564,0.493566911,0.0090961,0.560860106,0.163098639,0.06204993,0.540060297,0.26
0.289675545,0.779538802,0.995294049,0.682680283,0.314245791,0.127071868,0.102544119,0.711571899,0.859195595,0.799223057,0.137668255,0.261
0.694734261,0.993572326,0.4022137,0.186045496,0.892577705,0.134108377,0.230484408,0.671874956,0.159068916,0.348689457,0.752131061,0.262
0.508075156,0.433859248,0.179554039,0.259227394,0.240944602,0.52953222,0.130257963,0.608988996,0.92338797,0.424570725,0.948733416,0.263
0.687680367,0.368985886,0.522242305,0.069119212,0.25125697,0.342405868,0.754152972,0.948616567,0.565482173,0.290481664,0.708739681,0.264
0.693421859,0.436493522,0.449806752,0.463019976,0.231588288,0.412609716,0.504766219,0.434241642,0.626738478,0.104588263,0.189692671,0.265
0.767771202,0.081312521,0.68016364,0.699909658,0.153285884,0.778306184,0.484778898,0.568283698,0.892673645,0.801431238,0.880165094,0.266
0.263570892,0.07915044,0.050693511,0.234961085,0.066176991,0.061611804,0.243729048,0.956680099,0.616679673,0.624595871,0.394970639,0.267
0.163269052,0.63715044,0.429601329,0.286948757,0.358080707,0.740480558,0.95915962,0.786069459,0.120021532,0.255534173,0.50911477,0.268
0.180707796,0.889339102,0.743785389,0.675092477,0.975674621,0.793075542,0.510273466,0.203223236,0.900120238,0.496995515,0.546442055,0.269
0.107369219,0.762787532,0.45135754,0.950614215,0.003161603,0.727617121,0.872910027,0.726734182,0.668271674,0.169055336,0.025287247,0.27
0.956270341,0.65929597,0.437982908,0.524090439,0.262809114,0.862800102,0.397108339,0.283637319,0.354285787,0.329049401,0.821226503,0.271
0.142027148,0.850516633,0.749688123,0.664819267,0.583711848,0.876017733,0.655292334,0.095263734,0.088113513,0.33148919,0.861053709,0.272
0.363375939,0.187248794,0.863869064,0.434243384,0.319694167,0.640984846,0.921509684,0.556214611,0.845691582,0.309362327,0.481524279,0.273
0.769887016,0.599992499,0.731043578,0.333167628,0.438381339,0.434021993,0.97630371,0.258172416,0.740283191,0.143663673,0.269916397,0.274
0.478048186,0.134823021,0.347929707,0.026609948,0.427093595,0.079467772,0.167535593,0.41071201,0.597028012,0.19694991,0.395016897,0.275
0.263857956,0.370866866,0.394801042,0.523513208,0.888713395,0.744540542,0.297367152,0.571672426,0.46498263,0.214132219,0.538446539,0.276
0.185858525,0.63858377,0.916668684,0.875365586,0.435390505,0.34835684,0.161661587,0.499147576,0.256435128,0.176070324,0.526788494,0.277
0.241531038,0.881839509,0.314025333,0.106893565,0.487029046,0.07852549,0.033657648,0.121031657,0.966141993,0.066921869,0.003402022,0.278
0.808769887,0.691301915,0.602903487,0.714703401,0.977024837,0.926455045,0.707150981,0.128106306,0.115970668,0.466526853,0.214286535,0.279
0.876386341,0.774617664,0.33700777,0.151486708,0.174003332,0.698181558,0.298696398,0.46045094,0.798367993,0.504177497,0.773160482,0.28
0.585882799,0.047933299,0.318040442,0.856050117,0.426315626,0.753428191,0.474604037,0.493146724,0.53576836,0.301253026,0.722791976,0.281
0.298369673,0.817289458,0.478442599,0.741988009,0.048851916,0.166930456,0.981462823,0.177636892,0.016689621,0.849293755,0.871442755,0.282
0.415802519,0.573017443,0.435161481,0.029258407,0.558205426,0.825649986,0.572289313,0.038780264,0.823215361,0.368295739,0.450140161,0.283
0.182678518,0.589288283,0.191989129,0.471810511,0.626112824,0.728414899,0.992666611,0.506290491,0.758350956,0.46212875,0.863084907,0.284
0.62553064,0.415652713,0.846407626,0.485042716,0.440172299,0.168014677,0.20078567,0.277377347,0.145532282,0.497651226,0.011464376,0.285
0.033458358,0.292718372,0.006825837,0.545848293,0.008032671,0.537918929,0.484151637,0.412249528,0.670819594,0.931361939,0.521550681,0.286
0.989973355,0.946583013,0.306994673,0.566958201,0.559559964,0.346456839,0.868250559,0.950560901,0.872160298,0.454912857,0.536215677,0.287
0.240373438,0.084323516,0.466256068,0.682285574,0.229694313,0.545642301,0.014851041,0.423374109,0.914660056,0.303084278,0.636507515,0.288
0.73660537,0.746049216,0.348734579,0.970786617,0.710574444,0.55791012,0.050033639,0.500797776,0.815852253,0.794009254,0.883770453,0.289
0.497439574,0.122085009,0.791473244,0.424966123,0.464667805,0.778174286,0.061034769,0.430011211,0.51391857,0.418207571,0.718568856,0.29
0.709705415,0.765157938,0.845653934,0.28533053,0.874519871,0.671972048,0.200089294,0.35715222,0.040462747,0.076169309,0.041644933,0.291
0.459844897,0.992429593,0.384692456,0.140803223,0.095368363,0.645294387,0.95427894,0.766491609,0.030719268,0.893081504,0.776356805,0.292
0.673410839,0.119169563,0.35268519,0.416390487,0.162205398,0.966528443,0.643942231,0.339083126,0.128024522,0.699372119,0.524171413,0.293
0.908780082,0.427893909,0.55581618,0.84503413,0.476633135,0.578134618,0.281999655,0.726934932,0.733553732,0.674489036,0.034664465,0.294
0.0798481,0.85027623,0.395267404,0.7625189,0.675252609,0.268663905,0.866421824,0.699259767,0.860091634,0.366870034,0.237868607,0.295
0.465331656,0.745360102,0.483195392,0.334494593,0.432730126,0.899910274,0.626655863,0.206701924,0.08045356,0.215933119,0.828801047,0.296
0.035222459,0.973958792,0.952182111,0.74528838,0.163465829,0.533662736,0.552064075,0.48217383,0.674510959,0.612220577,0.523108438,0.297
0.564700736,0.477502289,0.485965573,0.36655876,0.677397694,0.438342893,0.340458328,0.386500055,0.89276377,0.777604208,0.911444483,0.298
0.879486333,0.824831282,0.398405508,0.592509716,0.694816369,0.925004749,0.312664125,0.379495206,0.030792246,0.23692617,0.521680087,0.299
0.510822717,0.122695832,0.87769564,0.980300373,0.01357093,0.843935464,0.13311561,0.543040651,0.170418355,0.222960719,0.837298674,0.3
0.362111218,0.097132639,0.68920873,0.639899912,0.528905784,0.460891853,0.01701469,0.096588829,0.855472775,0.321954782,0.184772484,0.301
0.985103128,0.884886284,0.446980615,0.615255462,0.395910837,0.862480782,0.553326996,0.61745516,0.503757467,0.913545929,0.863347565,0.302
0.552409091,0.663321979,0.968579485,0.957737774,0.221523798,0.788904005,0.051733716,0.490236668,0.052548241,0.704243495,0.596432847,0.303
0.277120636,0.509401435,0.321694344,0.395148836,0.725536837,0.422551339,0.741737423,0.359934295,0.372261225,0.8860813,0.567680514,0.304
0.816264891,0.439780672,0.869969078,0.587091868,0.245036864,0.459102171,0.700124024,0.483455029,0.226500105,0.838452493,0.703357475,0.305
0.806613703,0.588980878,0.019207919,0.838322422,0.283963241,0.859113281,0.65308345,0.654674643,0.515862388,0.126732534,0.125080791,0.306
0.970390589,0.106349472,0.039566181,0.461391495,0.70162598,0.294623046,0.098266202,0.834342417,0.992445891,0.672634832,0.562333807,0.307
0.598798087,0.963523257,0.826818871,0.697035993,0.692034962,0.433894913,0.585912258,0.711910323,0.318372608,0.356055431,0.021011965,0.308
0.211683373,0.640337607,0.435972566,0.705849146,0.060024959,0.902812608,0.196427489,0.005993857,0.252588792,0.370508721,0.623508228,0.309
0.942053199,0.107658895,0.284616056,0.689240293,0.399435577,0.784312459,0.122878898,0.066320023,0.385231618,0.871916588,0.758364339,0.31
0.655033029,0.366630176,0.057318405,0.054296214,0.559094943,0.719710512,0.244828631,0.40891083,0.094504112,0.736367577,0.211215321,0.311
0.801102581,0.300015067,0.597557799,0.406681799,0.83771093,0.791911396,0.8164228,0.367369833,0.595670636,0.354359148,0.392461513,0.312
0.893465615,0.841638626,0.720613026,0.74931172,0.586590127,0.166502489,0.092700278,0.049505051,0.702391874,0.05441089,0.87110648,0.313
0.690083051,0.833928061,0.533732835,0.510477572,0.921242947,0.866507731,0.021917492,0.917174156,0.306591711,0.837897325,0.633434453,0.314
0.207009465,0.160459713,0.732327456,0.300396091,0.84147509,0.33199609,0.853222858,0.333546357,0.548595838,0.900971482,0.966351843,0.315
0.007091492,0.268711056,0.149528088,0.42932688,0.414360955,0.032137941,0.696266601,0.145554288,0.3186308,0.272106874,0.889296754,0.316
0.743208463,0.063041708,0.069020366,0.364140201,0.528737315,0.876131138,0.09531579,0.030152952,0.505818622,0.202348954,0.751125911,0.317
0.688794503,0.245850639,0.058476247,0.390468971,0.901798624,0.061735076,0.241634412,0.866925666,0.802612434,0.892568298,0.710168555,0.318
0.215601139,0.830974999,0.044233899,0.557039782,0.634426174,0.012020239,0.259791282,0.187804628,0.629545905,0.569908828,0.522796879,0.319
0.172924718,0.468646614,0.920647956,0.759245896,0.158405155,0.193763018,0.21092268,0.958460455,0.652970352,0.253698415,0.225393136,0.32
0.673099734,0.95511438,0.181366189,0.067894473,0.771483643,0.226052732,0.387535757,0.706293341,0.228467754,0.811364937,0.400600247,0.321
0.872884112,0.642916709,0.553589396,0.823579806,0.718445093,0.31732754,0.828200318,0.567569679,0.527070138,0.415984807,0.831823721,0.322
0.208964758,0.100117674,0.639172406,0.252351744,0.182626212,0.298513064,0.383282841,0.730620086,0.450503468,0.095859511,0.877591997,0.323
0.809201728,0.046762155,0.427346995,0.044567986,0.127066357,0.589205475,0.103084772,0.447652841,0.886043461,0.531729471,0.904585713,0.324
0.531698923,0.114863081,0.383085357,0.483189925,0.756501786,0.576425138,0.244608846,0.42764322,0.17056646,0.571965086,0.153458706,0.325
0.726156184,0.284474657,0.100937059,0.25219224,0.360977706,0.281058948,0.733749928,0.594976955,0.313618013,0.52728888,0.258719119,0.326
