F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Target
0.179145935,0.177800033,0.679261143,0.099618029,0.477398164,0.132308476,0.633098021,0.731927133,0.092430932,0.484318964,0.410678398,0.819316194,0.097829834,0.203592444,0.119732977,0.281475682,0.930023025,0.526884991,0.69515524,0.117
0.169969966,0.566809926,0.476402359,0.578348091,0.592335548,0.162527547,0.40323203,0.720797504,0.936610385,0.509591128,0.96231147,0.958647283,0.70769609,0.410988054,0.706811579,0.072393492,0.772282613,0.783553735,0.25880277,0.118
0.355980551,0.591616339,0.906063518,0.311088636,0.75329663,0.12709365,0.648270473,0.777160694,0.43277907,0.131004117,0.432653961,0.192420392,0.973154063,0.109067114,0.414602139,0.718269853,0.170536378,0.620191156,0.908886951,0.119
0.15490075,0.341346814,0.412287049,0.039362843,0.34324502,0.690907301,0.347131099,0.636763125,0.860886199,0.120252658,0.143344335,0.525548667,0.140162135,0.097376333,0.111749294,0.258665654,0.452314695,0.288237864,0.954011902,0.12
0.75212718,0.258004994,0.176518187,0.103441343,0.696998024,0.341670995,0.86160864,0.203678029,0.204267979,0.066333861,0.160434497,0.28524489,0.062522741,0.373188976,0.57199861,0.477920439,0.068464103,0.229447733,0.910606053,0.121
0.316982751,0.976414334,0.091069695,0.096373758,0.1905965,0.417685363,0.29474566,0.938623834,0.153273005,0.511504659,0.392386822,0.879155796,0.898061313,0.507200752,0.688106257,0.95708876,0.155506479,0.621281242,0.532898165,0.122
0.396984898,0.674072645,0.981251911,0.934793842,0.821034692,0.787997937,0.418912859,0.899463598,0.408348377,0.448972312,0.957476609,0.890159261,0.888259619,0.891294626,0.464381941,0.012173469,0.315743014,0.838291993,0.605871,0.123
0.415551934,0.235125243,0.253838626,0.216389206,0.967912701,0.487892842,0.424792994,0.683135164,0.168030308,0.355618466,0.23921469,0.702654117,0.108683315,0.607529744,0.873928993,0.628010033,0.564625234,0.535936773,0.326541213,0.124
0.40205813,0.490409067,0.645759787,0.004231676,0.414435731,0.742861164,0.259074032,0.917974627,0.55001331,0.68695802,0.640585122,0.123877898,0.644514825,0.796408051,0.716567,0.920374564,0.475684637,0.684426758,0.040641429,0.125
0.528032815,0.614926002,0.309433501,0.900780339,0.465580058,0.311373597,0.902812515,0.371191641,0.112400246,0.190645601,0.924336704,0.621314654,0.74035715,0.267508214,0.891124351,0.180499851,0.842191906,0.187666462,0.066164903,0.126
0.294741549,0.137394996,0.766611769,0.439910792,0.619431244,0.799034337,0.747393638,0.004185136,0.879795364,0.85250137,0.888160402,0.390167475,0.233477773,0.492691158,0.204197884,0.876930668,0.613128842,0.315608446,0.18043656,0.127
0.008917045,0.224741978,0.412530273,0.547286111,0.357870201,0.445874995,0.167057988,0.027999364,0.284923511,0.464942179,0.177414195,0.504696744,0.308401014,0.146938092,0.364618857,0.258752377,0.968733079,0.572079488,0.760920995,0.128
0.749436204,0.313791723,0.66639132,0.630650297,0.663210805,0.96476917,0.390152966,0.242084116,0.502935966,0.893429448,0.266662477,0.288239575,0.377134896,0.926736293,0.595736728,0.705609899,0.851671498,0.139956956,0.48537132,0.129
0.597560519,0.032349834,0.20414034,0.038699649,0.083988772,0.956325796,0.995446189,0.342162617,0.156511283,0.996513578,0.348107245,0.745262296,0.127758412,0.729507883,0.542730734,0.56098822,0.201679028,0.835323321,0.677654201,0.13
0.263418809,0.440083536,0.786897803,0.275565798,0.678883311,0.422249335,0.416547766,0.205713187,0.543586599,0.000884551,0.620722984,0.238583788,0.538211716,0.560248515,0.936005033,0.359313053,0.816630968,0.248365535,0.512140423,0.131
0.156543735,0.462496693,0.195525829,0.62258027,0.768837268,0.186870796,0.077326002,0.526709301,0.048852936,0.54698679,0.88228396,0.919273303,0.20114347,0.635531183,0.673016889,0.296916233,0.137854243,0.892023732,0.503146558,0.132
0.932661374,0.902070789,0.823353977,0.258131533,0.087864747,0.058375374,0.014049775,0.191944456,0.65824169,0.843435641,0.331019025,0.207885692,0.600822509,0.055919465,0.764491769,0.100631771,0.449831226,0.206502042,0.38803931,0.133
0.560769525,0.670931219,0.549158555,0.765357158,0.90964336,0.518726521,0.823291255,0.4395354,0.957001985,0.104143108,0.499475363,0.750048308,0.157109032,0.629317638,0.838636301,0.761014589,0.178092503,0.063629464,0.820033348,0.134
0.273116545,0.053607362,0.716088809,0.794598956,0.049204956,0.777754242,0.420755039,0.00634951,0.27389365,0.952973806,0.976232756,0.364586785,0.77856296,0.367813501,0.606420873,0.494827121,0.063960826,0.703981969,0.984557969,0.135
0.922825371,0.045683215,0.222010787,0.792947752,0.970132869,0.360455854,0.158243459,0.086201514,0.018370874,0.355460401,0.223854577,0.975842544,0.808426084,0.569552823,0.038444492,0.423032735,0.071869691,0.945105758,0.983186723,0.136
0.969418785,0.307539874,0.027077659,0.527577768,0.860208828,0.939786965,0.565457972,0.624385697,0.112979777,0.739526737,0.793332593,0.59081788,0.321483614,0.424777081,0.832542474,0.811287988,0.210807229,0.631148712,0.20723206,0.137
0.015159218,0.788801081,0.43938718,0.891362855,0.16465829,0.34887385,0.692996318,0.851314316,0.158529441,0.423489736,0.734334049,0.313963025,0.358206227,0.299192587,0.80632113,0.444630116,0.997458693,0.608418657,0.817146102,0.138
0.307036865,0.688687246,0.333102026,0.815598456,0.44459159,0.500705716,0.614706568,0.768649339,0.597472874,0.272023503,0.493862582,0.848798111,0.956375732,0.901275748,0.985806935,0.668666945,0.868770726,0.024342203,0.537343925,0.139
0.484845654,0.607236381,0.446677951,0.168659366,0.403079694,0.557280258,0.545812243,0.880988893,0.310794497,0.22711397,0.198614881,0.767650408,0.035901596,0.7985813,0.535428102,0.553000239,0.409453303,0.644029781,0.174104147,0.14
0.841757731,0.696948296,0.944963229,0.643099483,0.142867462,0.092378051,0.20397256,0.486548316,0.164326327,0.420281446,0.182899823,0.235093769,0.331504882,0.414333576,0.254620962,0.160312395,0.500830594,0.64408118,0.783178773,0.141
0.213512945,0.10304085,0.239227295,0.848465183,0.028786024,0.220838788,0.954003973,0.701751428,0.321567964,0.267816455,0.299697527,0.412815923,0.136561692,0.444658593,0.248850991,0.464502558,0.38133493,0.714135344,0.121174751,0.142
0.168272307,0.48088745,0.065792543,0.520089297,0.802708615,0.685967307,0.202138678,0.950253933,0.342983603,0.717033331,0.602187261,0.001816914,0.432504017,0.725267905,0.179506422,0.400780363,0.737609994,0.634998848,0.812784749,0.143
0.216001825,0.776418412,0.940813867,0.552392041,0.820625461,0.400020297,0.290919973,0.761339335,0.260202653,0.338234813,0.369656474,0.470426806,0.230140817,0.337717058,0.82260453,0.033443978,0.385592429,0.995626924,0.758598002,0.144
0.599804346,0.241658767,0.221634587,0.029642631,0.999045137,0.833690286,0.557150018,0.571674593,0.69091176,0.708962138,0.096735101,0.060722931,0.557624546,0.420208035,0.539377199,0.616306022,0.435576796,0.248523604,0.075098149,0.145
0.83324694,0.637737094,0.673980471,0.4880473,0.413973251,0.38502968,0.415841302,0.56856175,0.462380098,0.116344514,0.81859041,0.206868312,0.430003481,0.812212438,0.039945394,0.889790475,0.488091398,0.499408075,0.587765572,0.146
0.597371925,0.347836968,0.109411776,0.127179993,0.767630763,0.939804965,0.07092187,0.451861182,0.161557452,0.270595582,0.775292619,0.420625531,0.46376544,0.131887252,0.488489342,0.79243697,0.536035488,0.669449889,0.40393436,0.147
0.950687049,0.974463634,0.559289145,0.779386487,0.424700091,0.20576586,0.427114463,0.909223193,0.447604714,0.661561493,0.776736386,0.162854054,0.505649991,0.14172624,0.660148854,0.988513851,0.848615891,0.196072863,0.688110373,0.148
0.880822909,0.949617807,0.954027526,0.568705441,0.03867928,0.392713671,0.985159494,0.542282702,0.915538855,0.193317063,0.432268612,0.50540572,0.838001027,0.036149117,0.1872005,0.308855905,0.918155084,0.142228738,0.795437482,0.149
0.142403922,0.245567652,0.18107092,0.994824286,0.151647707,0.732196897,0.621211443,0.143353544,0.376809335,0.720613506,0.900361141,0.105720751,0.604278428,0.104061049,0.897332346,0.931060117,0.61542549,0.613107022,0.5376777,0.15
0.441715809,0.879183557,0.801389087,0.757262143,0.31549902,0.791093653,0.762780484,0.262552878,0.5279344,0.073278252,0.231049255,0.135087017,0.484999378,0.658499677,0.529179968,0.443630183,0.740881373,0.340620169,0.907135789,0.151
0.695505545,0.715740886,0.704205008,0.206151213,0.58009456,0.719073767,0.803756024,0.135142992,0.327884649,0.795610767,0.693671965,0.756951789,0.104670569,0.959350441,0.936056638,0.571052989,0.116248152,0.562369454,0.502770829,0.152
0.548661647,0.069731343,0.599970456,0.813806706,0.444157111,0.26647943,0.170272397,0.195210939,0.730832976,0.522636784,0.655785969,0.386123373,0.740689959,0.661420948,0.952018288,0.347273891,0.989094069,0.629164941,0.464346218,0.153
0.827991951,0.241406534,0.432209115,0.205879842,0.809673855,0.20273407,0.977756838,0.975029011,0.28379894,0.712050677,0.18100787,0.314999506,0.855100247,0.959059194,0.690917078,0.491364817,0.699621626,0.350281829,0.109348435,0.154
0.220290298,0.497188103,0.749130678,0.158754743,0.039970129,0.631762158,0.516193601,0.089751462,0.488425748,0.096765402,0.520801973,0.169702326,0.273805525,0.05459081,0.977555621,0.702572491,0.986568624,0.474940772,0.141136378,0.155
0.349428529,0.505167222,0.567807986,0.640399415,0.264340166,0.206426156,0.360909217,0.825329758,0.835414316,0.526672962,0.738125788,0.736268063,0.04717437,0.225524937,0.52219221,0.450835634,0.410635953,0.095546011,0.388764259,0.156
0.950670644,0.931980265,0.465674934,0.800105755,0.172121252,0.033396192,0.742328472,0.093190069,0.478587759,0.49348928,0.289913255,0.797568926,0.111359954,0.881229859,0.151405873,0.247993067,0.169233394,0.306937107,0.497529155,0.157
0.693194031,0.704569849,0.910442319,0.992437774,0.968453497,0.810467451,0.496475914,0.09334434,0.923223027,0.679683021,0.438975706,0.935622048,0.002337884,0.192599772,0.040642718,0.36777363,0.507399623,0.390874972,0.619669365,0.158
0.516409901,0.507267019,0.297261967,0.308701301,0.21372818,0.685442933,0.915078006,0.609052303,0.55654589,0.434512723,0.065770446,0.223328337,0.469685051,0.007325449,0.962446249,0.463408294,0.045221693,0.723441713,0.972396699,0.159
0.917162736,0.113674676,0.499742882,0.160739066,0.749386122,0.926470527,0.535016537,0.820874113,0.687380539,0.99746332,0.494026337,0.367374412,0.426414695,0.963808774,0.010229616,0.209887666,0.565496746,0.955943872,0.756473729,0.16
0.68809392,0.847079777,0.308244001,0.404951318,0.844619062,0.389088333,0.936634319,0.881878455,0.078607028,0.179552484,0.464165892,0.591158819,0.318849393,0.472881111,0.43038804,0.315493873,0.495525384,0.977496163,0.085485604,0.161
0.948789309,0.77512254,0.300475811,0.035012804,0.149815848,0.140538789,0.636207983,0.965257653,0.481197706,0.361217551,0.199291745,0.331863058,0.003076928,0.961707441,0.25718377,0.019394354,0.407239708,0.168407577,0.651304369,0.162
0.303574619,0.411100665,0.798148651,0.05976082,0.550808022,0.764736695,0.124114344,0.500903502,0.006004174,0.629914956,0.545657051,0.664258908,0.803220359,0.026440279,0.588467328,0.085168212,0.439680636,0.749273697,0.018584482,0.163
0.731309521,0.590083031,0.882228328,0.153099263,0.960403764,0.852035577,0.519481173,0.910115378,0.000657043,0.174629555,0.310540137,0.185138211,0.265539267,0.083203423,0.191179051,0.342531802,0.571562947,0.19666433,0.267007914,0.164
0.112698106,0.855730958,0.669893444,0.411744753,0.794830669,0.955433074,0.049330619,0.232192755,0.611801454,0.127887402,0.344938236,0.873426383,0.929744709,0.663348428,0.625719761,0.180156696,0.79301338,0.714716297,0.809764529,0.165
0.604906213,0.59011705,0.293005259,0.117934645,0.534902972,0.72842232,0.71544665,0.108099252,0.135875491,0.786972683,0.619539625,0.672760898,0.626963659,0.246796944,0.065797023,0.099643818,0.186117138,0.198496139,0.268769021,0.166
0.183017857,0.938605516,0.019176306,0.038529985,0.322419763,0.860795886,0.855261695,0.34500581,0.706467718,0.797886348,0.525559605,0.389243889,0.96625692,0.092743956,0.479779573,0.411811465,0.384593003,0.632448744,0.136659466,0.167
0.199738698,0.891069666,0.255740485,0.792747739,0.881318739,0.865024999,0.729026098,0.613425097,0.012855789,0.819012861,0.507834081,0.304909765,0.072966299,0.815034326,0.90694801,0.651656206,0.523638601,0.001066586,0.617171581,0.168
0.474637754,0.171516657,0.245242314,0.720011661,0.875545574,0.764705752,0.855535133,0.598437584,0.525988923,0.700702577,0.175255745,0.384728632,0.899737764,0.349488608,0.584691206,0.794283145,0.333861104,0.966792765,0.261106042,0.169
0.468312893,0.14057981,0.463931675,0.824720679,0.232581854,0.485283923,0.003944473,0.726143713,0.635863535,0.509703313,0.057392841,0.331129801,0.20533564,0.984272822,0.772679053,0.427731768,0.665183479,0.5810237,0.030619496,0.17
0.290472373,0.927571501,0.317438084,0.124374745,0.772627485,0.415169913,0.128606197,0.100316911,0.248603811,0.079992999,0.941950362,0.210989326,0.402116583,0.67806025,0.475714386,0.353848806,0.89862087,0.884279031,0.109122672,0.171
0.830009354,0.711861625,0.970477677,0.632518248,0.964012056,0.732115072,0.051891819,0.531906693,0.088629931,0.463073054,0.30352886,0.192992887,0.868698023,0.024870788,0.193997879,0.322085936,0.494624192,0.344956907,0.730956726,0.172
0.507440614,0.329719389,0.873415545,0.44312957,0.694541557,0.674797927,0.654330867,0.134417595,0.799275387,0.731324574,0.426321584,0.121863904,0.589010392,0.323909788,0.337920711,0.901509156,0.157807821,0.642131731,0.509127787,0.173
0.309820191,0.028982482,0.889016393,0.789061602,0.267545802,0.256203263,0.364407758,0.175563098,0.486116341,0.945648324,0.568005448,0.212669965,0.645833825,0.368846425,0.691805635,0.406213484,0.45159032,0.288617543,0.334649695,0.174
0.785925725,0.109016449,0.014994608,0.22307407,0.682300392,0.384946798,0.98202316,0.194189005,0.798730225,0.959762016,0.332220783,0.273735509,0.909789389,0.666255463,0.604400281,0.35546887,0.094294563,0.490041775,0.098449495,0.175
0.802262206,0.825698098,0.509096699,0.783984295,0.282329157,0.768615118,0.655831145,0.083104656,0.307663711,0.261155476,0.467203476,0.776594365,0.584233809,0.960521349,0.682351653,0.194344635,0.388039598,0.492179579,0.96058929,0.176
0.698619082,0.613680635,0.238460061,0.744846504,0.369929018,0.00642125,0.07695953,0.70506957,0.928569991,0.788994397,0.550702743,0.179078124,0.964315595,0.329856388,0.786358854,0.045674767,0.053680368,0.611904169,0.415823245,0.177
0.862867014,0.761007637,0.266855073,0.867812186,0.727723654,0.664511247,0.793906405,0.147974865,0.940271128,0.487676002,0.730774884,0.870889852,0.387917798,0.116940995,0.403030385,0.07636846,0.997523885,0.468681465,0.549307809,0.178
0.401597013,0.287177467,0.854171596,0.035121787,0.839883457,0.81831378,0.068877463,0.987526125,0.256548331,0.535833667,0.526773713,0.157727297,0.914670229,0.471300518,0.9653729,0.232145003,0.865226097,0.489569445,0.91573306,0.179
0.783739565,0.833328852,0.618073515,0.854605595,0.525352243,0.989653904,0.389883768,0.441259966,0.580279895,0.18872987,0.684611261,0.931655066,0.909583364,0.896511491,0.221357761,0.102406188,0.160475823,0.121204126,0.024491759,0.18
0.88510797,0.936965962,0.343092167,0.067861504,0.462447881,0.516354527,0.861237659,0.861899239,0.363644397,0.731139183,0.875090431,0.578981171,0.382951381,0.431583375,0.224250558,0.956704923,0.56167062,0.025817857,0.384560331,0.181
0.987212988,0.067295614,0.546049375,0.423683529,0.594651258,0.194921536,0.340364291,0.529734763,0.083689262,0.160756894,0.673320049,0.631345719,0.774008216,0.731596873,0.82914379,0.863274048,0.9961691,0.446917905,0.316658122,0.182
0.02546069,0.322393105,0.521628456,0.644078571,0.104419755,0.720739619,0.388267931,0.180699308,0.121821775,0.872751273,0.311655734,0.963694751,0.125165161,0.158114276,0.194712799,0.900610342,0.81589754,0.613351914,0.684034098,0.183
0.980735455,0.34026419,0.727559477,0.973489018,0.86363764,0.42473482,0.599791496,0.607083713,0.822630316,0.492810105,0.115395954,0.036476846,0.068600815,0.622063777,0.866443878,0.649597354,0.462980577,0.904378032,0.6931883,0.184
0.552044838,0.727352773,0.440563729,0.407011007,0.382998363,0.186336809,0.241363898,0.952732235,0.903037683,0.470405374,0.729016322,0.366768122,0.096624076,0.668383358,0.498424286,0.238494782,0.092348529,0.02366064,0.493708449,0.185
0.915000549,0.922734027,0.471367915,0.86916588,0.38796449,0.28244022,0.055580609,0.318840182,0.234468671,0.112818345,0.365259527,0.444898317,0.146283095,0.667356983,0.586344121,0.774239384,0.839327624,0.166062774,0.924938442,0.186
0.800665462,0.84104418,0.891157666,0.052636632,0.632827814,0.622830977,0.901375407,0.591839062,0.964912961,0.218357685,0.279219979,0.529146437,0.785506447,0.054775828,0.921431337,0.829467003,0.47227748,0.900408661,0.008288608,0.187
0.712966288,0.436541401,0.179456358,0.542864705,0.554388847,0.538070835,0.46311004,0.848530635,0.966408464,0.584879174,0.639280701,0.955237933,0.057116325,0.793642547,0.130646027,0.322589307,0.293631976,0.050562747,0.519952319,0.188
0.292974849,0.704356224,0.475365079,0.826010864,0.31730209,0.875075948,0.834857546,0.879346093,0.887992218,0.669577567,0.101927371,0.616379614,0.321887901,0.943175591,0.64646092,0.166925123,0.529568974,0.286096843,0.741013761,0.189
0.219903529,0.466862927,0.272391313,0.102036618,0.497651348,0.239614493,0.59912358,0.120079534,0.297352551,0.973608798,0.543773181,0.979929614,0.110503111,0.858725617,0.061050506,0.948534814,0.051004848,0.545853872,0.878349808,0.19
0.414749196,0.483252637,0.878599122,0.948172156,0.73472153,0.086377878,0.558229301,0.584865681,0.962483577,0.874971764,0.133664324,0.194031627,0.944514972,0.737850734,0.532447948,0.846293387,0.033356275,0.532149921,0.699615942,0.191
0.153291686,0.749838882,0.426285252,0.221815933,0.538182279,0.343432252,0.088477999,0.188565489,0.245659324,0.111291134,0.075446047,0.13362687,0.047308945,0.117041954,0.241866638,0.702601161,0.669974543,0.35589863,0.003938488,0.192
0.168711474,0.599036924,0.042502761,0.474988464,0.375652382,0.813219149,0.618304222,0.964357308,0.902315961,0.849839234,0.440376188,0.971117261,0.606566634,0.892097242,0.230655346,0.161811947,0.282013194,0.845178122,0.131321917,0.193
